_id,date,author_mail,author_name,text,theme
5efd8068f8d8ac174e495676,2020-01-13T10:50:00.000Z,news@tproger.ru,Tproger Live,"[""Вышел первый в 2020 году рейтинг языков программирования TIOBE. Лидеры уже который месяц неизменны — это Java (1-е место), за ним Си, Python и C++. Языком 2019 года стал, как ни странно, не Python, а Си. У экспертов есть тому логичное объяснение."",""По мнению специалистов, в растущей популярности Си большое значение имеет развитие Интернета вещей. Язык хорошо ложится на небольшие устройства, для которых важна производительность. Таких устройств на рынке становится всё больше — всё чаще разработчики обращаются к Си. В 2018 году звание языка года получил Python — в третий раз за историю TIOBE, такого ни у одного языка не было. Теперь то же достижение повторил Си. Он получил награды в 2008, 2017 и теперь в 2019 году."",""Общий рейтинг на январь такой:"",""Месяц назад Mozilla начала тестировать дополнение Firefox Voice. Оно позволяет управлять некоторыми функциями Firefox с помощью голосовых команд. Пока дополнение работает только для английского языка. Можно попросить браузер открыть вкладку с сайтом N, найти вкладку, на которой открыт сайт N, сохранить страницу, изменить масштаб, озвучить прогноз погоды."",""В фоновом режиме микрофон будет отключён. Чтобы дать команду, надо нажать на кнопочку рядом с адресной строкой. Не то чтобы удобно, но хоть так."",""В октябре в Госдуму внесли законопроект о блокировке аккаунтов в мессенджерах и сервисах электронной почты, с которых рассылается запрещённая информация. По информации «Коммерсанта», комитет по законодательству раскритиковал инициативу. Эксперты считают, что требования в законопроекте неисполнимы и неэффективны."",""Во-первых, под действие закона могут попасть любые онлайн-сервисы, предлагающие рассылку сообщений. Во-вторых, аналогичная норма уже существует для мессенджера, и она не очень-то соблюдается. А там, где кое-как соблюдается, обязательно с нарушениями."",""***"",""Коров в VR-очках мы видели, теперь ловите каракатиц в 3D-очках."",""Американские учёные решили изучить зрение каракатиц и то, как они его используют для охоты. Моллюскам налепили на головы 3D-очки и стали показывать на экране креветок, при этом в разных случаях креветки были на разном расстоянии."",""Выяснилось, что каракатицы воспринимают глубину изображения, иными словами, их мозг умеет совмещать сигналы, получаемые с обоих глаз, и определять таким образом расстояние до цели. По словам учёных, это нехарактерно для позвоночных."",""____________"",""Катя"","""",""""]",Обзор IT-новостей 13 января
5efd806cf8d8ac174e495679,2020-01-10T11:45:00.000Z,digest@e.geekbrains.ru,GeekBrains,"[""Привет!"","""","""","""","""","""",""P. S. Как вам письмо?"",""P. S. Как вам письмо?"",""Огниво!"",""Огниво!"",""Не огниво..."",""Не огниво..."",""8-800-700-68-41"",""Вы получили это письмо, так как являетесь пользователем портала GeekBrains. Рассылка производится в соответствии с пользовательским соглашением.\n\nОтписаться"",""Если письмо отображается некорректно или вы хотите им поделиться, жмите сюда."",""Общество с ограниченной ответственностью «ГикБреинс». ОГРН: 1167746654569. Юридический адрес: 121205, г. Москва, территория инновационного центра «Сколково», Большой бульвар, д. 42, стр. 1, этаж 3, пом. 1199, место 5. Телефон 8-800-700-68-41."",""8-800-700-68-41""]",Программистское чтиво
5efd8070f8d8ac174e49567c,2020-01-10T10:31:00.000Z,news@tproger.ru,Tproger Live,"[""Исследователи из CheckPoint нашли в популярном TikTok критическую уязвимость. В случае успешной атаки злоумышленник может наложить лапу на аккаунт жертвы и совершать действия от её лица. Например, удалять и загружать видео без ведома пользователя, делать публичными видео, скрытые настройками приватности, менять статусы и информацию в профиле. Злоумышленник также получит доступ к персональным данным, которые хранятся в аккаунте."",""Атака начинается на сайте TikTok — он предлагает отправить пользователю SMS со ссылкой на скачивание приложения. Такое есть на многих сайтах. В случае TikTok злоумышленник способен перехватить HTTP-запрос и подменить там ссылку на вредоносную. Он может отправлять запросы от имени жертвы к TikTok с cookie-данными пользователя. Подробнее об уязвимости и возможных атаках — в блоге CheckPoint."",""Компанию с российскими корнями Veeam Software купил американский инвестиционный фонд Insight Partners. Сумма сделки — 5 млрд долларов. Forbs быстренько подсчитал, что после закрытия сделки нынешние владельцы и основатели Veeam Software, Андре Баронов и Ратмир Тимашев, останутся долларовыми миллиардерами. Правда, из совета директоров им придётся уйти."",""Veeam Software разрабатывает инструменты для управления данными в облаке."",""***"",""Если помните, в Firefox 72, который вышел на днях, появилась функция блокировки назойливых пушей. Пользователь может просмотреть запрос на предоставление сайту дополнительных полномочий, кликнув на специальную пиктограммку."",""Разработчики Chrome поспешили поддержать нововведение. В Chrome 80, релиз которого запланирован на 4 февраля, должна появиться подобная функциональность. При включённой опции браузер будет блокировать всплывающие уведомления и сворачивать их в специальную пиктограммку колокольчика. По клику на этот колокольчик можно вывести сообщение и отреагировать на него — скажем, разрешить или запретить отправку push-уведомлений."",""Планируется, что опция будет работать автоматически на сайтах, где пользователи очень часто отклоняют подобные запросы или уходят с сайта сразу после того, как появится уведомление."",""***"",""Марк Цукерберг опубликовал на своей Facebook-страничке длиннопост о том, как, по его мнению, за следующее десятилетие изменится мир и его собственная жизнь в этом мире. На TJournal есть подробный пересказ, а у нас будут самые сливочки. Итак, что мы увидим в 2030 году:"",""***"",""Компания Sarcos на CES 2020 рассказала, что вместе с Delta Airlines будет тестировать в поле экзоскелет Guardian XO. Этот экзоскелет компания впервые показала на прошлогодней выставке. Он покрывает всё тело и превращает человека почти что в киборга. Guardian XO весит 91 килограмм, однако человек этого груза не чувствует, зато может справиться с нагрузкой, превышающей его возможности в 20 раз. Разработчики обещают, что батарея работает на одном заряде 8 часов."",""В Delta Airlines Guardian XO может помочь c погрузкой, работой на складе, перемещением тяжёлых деталей в центр технического обслуживания и так далее."",""____________"",""Катя"","""",""""]",Обзор IT-новостей 10 января
5efd8074f8d8ac174e49567e,2020-01-09T10:36:00.000Z,news@tproger.ru,Tproger Live,"[""«Коммерсанту» нашептали, что «Яндекс» ходит по рынку мобильных операторов и выбирает того, с кем будет сотрудничать для построения своего виртуального оператора. По некоторой информации, «Яндекс» уже выбрала Tele2."",""Предполагается, что мобильная связь будет завязана на Яндекс.Плюс, а SIM-карты собираются доставлять через собственных курьеров. Эксперты говорят, что проект вряд ли можно назвать особо прибыльным, зато он поможет расширить экосистему компании. А там, может, люди и к другим виртуальным оператором потянутся."",""Всё это, конечно, интригующе, но «Яндекс» информацию опроверг. Говорит, что собственного мобильного оператора строить не собирается."",""***"",""Между SEC и Telegram сейчас идёт разбирательство по поводу Gram. SEC считает, что Gram — не криптовалюта, а ценная бумага, а это значит, что Telegram обязана предоставить о проекте больше информации. В частности, куда дела 1,7 млрд долларов инвестиций."",""На днях суд решал судьбу ходатайства SEC о том, чтобы Telegram передала информацию о своих банковских операциях с момента привлечения инвестиций до настоящего дня. И нет разницы, имеют они отношение к Gram или нет. Адвокат Telegram заметил, что это информация конфиденциальная, она содержит персональные данные людей, во-первых, не имеющих американского гражданства, и во-вторых, подпадающих под американский закон о защите данных иностранных инвесторов."",""Маленькие пташки «Ведомостей» рассказали, что судья отклонил ходатайство. Эксперты газеты хором говорят, что SEC неправа, эти данные для разбирательства с Gram ей не нужны — регулятор просто пытается выудить хоть какую-то информацию о проекте."",""Не успела выйти новая версия Firefox, как в ней нашли критическую проблему. Она позволяет организовать выполнение произвольного кода. Более того, до проблемы добрались злоумышленники и активно начали её эксплуатировать. Подробностей о 0-day уязвимости пока нет, но Mozilla уже опубликовала корректирующие выпуски Firefox 72.0.1 и 68.4.1. Обновляйтесь, не откладывайте."",""***"",""SpaceX вывела на низкую орбиту ещё одну порцию спутников для проекта Starlink. Итого в небе над нами кружат 172 спутника — больше ни у кого такого количества работающих устройств на орбите нет."",""Кроме того, SpaceX прислушалась к жалобам астрономов на то, что блики с поверхности спутников мешают им вглядываться в глубины космоса. Нынешние устройства покрыты экспериментальным антибликовым составом. Он не снимет все вопросы — блики с солнечных панелей не убрать никак, но может сильно упростить жизнь астрономам."",""Первая ступень Falcon 9 пережила четвёртый запуск и благополучно приземлилась на плавучую платформу в Атлантическом океане."",""***"",""Во вторник чуток рассказали вам о проекте Neon, который делает реалистичных аватаров. На CES прошла презентация Neon, а чуть позже журналисты добрались до руководителя проекта и одного из аватаров. С первым говорил The Verge, со вторым — CNet."",""Как оказалось, компания хочет сделать нечто среднее между виртуальным помощником и настоящим человеком. Они назвали проект Artificial Human. Первые аватары сделаны на основе внешности реальных людей, но разработчики говорят, что могут создать внешность с нуля. NVIDIA и её сайт ThisPersonDoesNotExist, построенный на StyleGAN, подтверждают, что это реально. Данных для построения аватара нужно «не так много», большая проблема — это то, что для работы требуются большие мощности. Скорее всего, коммерческая версия проекта будет работать через облако."",""На CES 2020 с аватаром можно было пообщаться. И оказалось, что в реальном разговоре виртуальный человек не такой реалистичный. Впрочем, с чего-то надо начинать."",""____________"",""Катя"","""",""""]",Обзор IT-новостей 9 января
5efd8078f8d8ac174e495681,2020-01-08T10:25:00.000Z,news@tproger.ru,Tproger Live,"[""Facebook объявила, что будет удалять дипфейк-контент с платформы. По мнению соцсети, дипфейками считаются видео, аудио и картинки:"",""Всякие мелкие игры с ИИ: удаления пауз, незначительное изменение последовательности кадров или слов, улучшение картинки и так далее — приниматься в расчёт не будут."",""Samsung показала на CES 2020 робота-компаньона Ballie, который катается по дому вместе с хозяином, выполняет поручения и следит за порядком. Он представляет собой маленький шарик — чуть-чуть изменить цвет, добавить немного царапин — и получится классический миленький робот из вселенной «Звёздных войн»."",""В видеоанонсе робот будит хозяйку, включает нужные приборы в нужное время. Когда хозяйка уходит, Ballie развлекает скучающего пса и даже сам включает пылесос, когда он намусорил. Дату старта продаж и стоимость робота Samsung не назвала."",""____________"",""Катя"","""",""""]",Обзор IT-новостей 8 января
5efd807df8d8ac174e495684,2020-01-07T10:55:00.000Z,news@tproger.ru,Tproger Live,"[""Команда Telegram на официальном сайте мессенджера впервые дала кое-какие пояснения по проекту блокчейн-платформы TON. До этого они «были осторожны и никогда не комментировали публично никакие слухи», однако «в свете последних событий» решили прояснить ситуацию. «Последние события» — это, видимо, разбирательства с американской SEC, которая не желает признавать Gram криптовалютой и настаивает, что это ценные бумаги, и с их выпуском Telegram накосячила. Сегодня-завтра Павел Дуров будет давать пояснения по этому делу."",""А пока возвращаемся к нашим баранам, то есть к пояснениям."",""Во-первых, пока что Gram фактически не существует, Telegram её не выпускала, соответственно купить валюту нельзя. Те, кто занимается так называемой предпродажей Gram, скорее всего, мошенники."",""Во-вторых, TON — децентрализованная платформа, поэтому после запуска Telegram не будет обязана поддерживать её и создавать для неё приложения."",""В-третьих, после запуска TON Telegram не сможет контролировать развитие платформы и экосистемы. Это сравнивают с работой архитектора, спроектировавшего небоскрёб: после строительства он никак не может повлиять на то, что строится рядом с ним, внутри или снаружи здания."",""В-четвёртых, покупка Gram не означает покупку кусочка компании Telegram, как покупка евро не означает покупку кусочка Евросоюза. Gram также не является инвестиционным инструментом — команда не может гарантировать, что человек получит хоть какую-то прибыль с покупки, хранения и последующей продажи криптовалюты. В конце концов, криптовалюта — очень рискованная штука, игры с ней могут сделать человека не богаче, а сильно беднее."",""The Verge накопала по Интернету информации о проекте Neon от Samsung. Специалисты тут работают над реалистичными аватарами человека, основанными на технологии Core R3. Samsung должна показать проект на CES 2020, на официальном сайте Neon уже идёт обратный отсчёт."",""Аватар вроде как умеет сам генерировать движения, эмоции и речь на разных языках, которые соответствуют друг другу, так что отличить аватара от реального человека сложно. Авторы The Verge собрали информацию по проекту в одном видео."",""***"",""Помните человекоподобного робота Digit от Agility Robotics? В последние несколько месяцев разработчики выкладывали много видео о тестировании робота: как он переносит посылки из одного места в другое, как избегает столкновения с другими объектами, как работает в паре с другим таким же роботом."",""Недавно Agility Robotics объявила, что выпускает роботов Digit в продажу. Сколько они будут стоить, компания не уточнила, только обмолвилась, что это шестизначная сумма. Первый покупатель уже есть — это компания Ford."",""***"",""Segway, которая делает разного рода гироскутеры, показала новый вид транспорта — кресло. Ну как новый, создатели мультфильма «Валл-и» всё придумали до них. Кресло S-Pod работает на той же гироскопической технологии самобалансирования, только для управления надо использовать не корпус, а специальный маленький джойстик."",""S-Pod разгоняется до 38 километров в час, но время работы батареи пока неизвестно. Segway обещает рассказать подробнее и раскрыть цену устройства во время полноценного анонса в третьем квартале 2020 года."",""____________"",""Катя"","""",""""]",Обзор IT-новостей 7 января
5efd8081f8d8ac174e495687,2020-01-05T15:07:00.000Z,digest@e.geekbrains.ru,GeekBrains,"[""Привет!"",""P. S. Как вам письмо?"",""P. S. Как вам письмо?"",""Огонь!"",""Огонь!"",""Не огонь..."",""Не огонь..."",""8-800-700-68-41"",""Вы получили это письмо, так как являетесь пользователем портала GeekBrains. Рассылка производится в соответствии с пользовательским соглашением. Если вы не хотите получать рассылку, вы можете отписаться или настроить параметры."",""Если письмо отображается некорректно или вы хотите им поделиться, жмите сюда."",""Общество с ограниченной ответственностью «ГикБреинс». ОГРН: 1167746654569. Юридический адрес: 121205, г. Москва, территория инновационного центра «Сколково», Большой бульвар, д. 42, стр. 1, этаж 3, пом. 1199, место 5. Телефон 8-800-700-68-41."",""8-800-700-68-41""]",Просто полезное письмо
5efd8085f8d8ac174e49568a,2019-12-31T11:41:00.000Z,digest@e.geekbrains.ru,Команда GeekBrains,"[""Привет!"",""Пусть у вас всё будет хорошо в новом году. Мы вас очень ценим и любим. Оставайтесь восхитительными!"",""Лучшее из 2019"",""🎁 Подарочные сертификаты"",""📰 Статья года"",""📚 Новые курсы"",""📕 Блог на VC"",""🎓 Факультет года"",""🐉 Квест про дракона"",""🎥 Вебинары"",""🎄 Новогодние стикеры"",""8-800-700-68-41"",""Вы получили это письмо, так как являетесь пользователем портала GeekBrains. Рассылка производится в соответствии с пользовательским соглашением. Если вы не хотите получать рассылку, вы можете отписаться или настроить параметры."",""Если письмо отображается некорректно или вы хотите им поделиться, жмите сюда."",""Общество с ограниченной ответственностью «ГикБреинс». ОГРН: 1167746654569. Юридический адрес: 121205, г. Москва, территория инновационного центра «Сколково», Большой бульвар, д. 42, стр. 1, этаж 3, пом. 1199, место 5. Телефон 8-800-700-68-41."",""8-800-700-68-41""]",Последнее письмо
5efd8089f8d8ac174e49568c,2019-12-31T10:17:00.000Z,news@tproger.ru,Tproger Live,"[""Учёные из Бристольского и Датского технического университетов заявили, что смогли с помощью квантовой запутанности телепортировать информацию с одного процессора на другой. Между ними не было ни физической, ни электронной связи."",""Это первая такая телепортация. По словам учёных, она может стать прорывом в области квантовых вычислений. При такой телепортации расстояние между частицами, связанными квантовой запутанностью, не имеет значения, то есть по идее, скорость передачи данных может быть выше скорости света."",""Всё, что связано со словом «квантовый», сложновато осмыслить, но если вы хотите попробовать разобраться, есть статья на New Atlas."",""Samsung рассказала, что повезёт в январе в Лас-Вегас на выставку CES 2020. Компания подготовила несколько проектов своей экспериментальной лаборатории C-Lab:"",""Илон Маск опубликовал видеосимуляцию запуска Falcon 9 с кораблём Crew Dragon и астронавтами на борту для стыковки с МКС."",""Первая миссия Crew Dragon запланирована на 2020 год. По словам Маска, сам шаттл будет готов уже к февралю, но подготовка к запуску и тесты могут занять ещё несколько месяцев. Если всё получится, это будет первый запуск экипажа на корабле, построенном в США. С 2011 года NASA полагается на российский «Союз»."",""23 декабря на платформе OTUS стартовал онлайн-курс обучения JavaScript для веб-разработчиков. В этот поезд можно запрыгнуть ещё в течение двух недель, надо только пройти вступительное тестирование. Кстати, на курс ещё действует новогодняя скидка в 30 %."",""____________"",""Всем счастливого Нового года, встретимся утром 6 января!"",""Катя"","""",""""]",Обзор IT-новостей 31 декабря
5efd808ef8d8ac174e495690,2019-12-30T10:31:00.000Z,news@tproger.ru,Tproger Live,"[""Говорят, с «Госуслуг» подтекло. Специалисты DeviceLock нашли на хакерских форумах базу с данными 28 тысяч человек. Там хранились ФИО, даты рождения, СНИЛС и ИНН, номера телефонов, email-адреса и прочая информация. Предположительно она принадлежит пользователям сервиса из Ханты-Мансийского автономного округа."",""Данные попали в сеть из-за неправильно настроенного сервера, на котором они хранились. Shodan проиндексировал незащищённый сервер с данными 3 декабря. Сейчас его закрыли, власти начали проверку."",""***"",""Компания InfoWatch подвела предварительные итоги года в области утечек, рассказали «Известия». Вкратце, если брать общемировую статистику, число самих инцидентов выросло на 10 %, а вот количество утёкших записей увеличилось вдвое. По России рост числа утечек составил 40 %, количество записей увеличилось в шесть раз. Берегите себя."",""Microsoft попробовала обучать нейросеть с помощью странного для ИИ механизма подкрепления: улыбки. Если человек улыбается, значит, алгоритм правильно интерпретирует данные. Для этого разработчикам понадобился, конечно, ещё один ИИ, специально для того, чтобы распознавать лицо человека и определять, улыбается оно или нет."",""Проверяли методику на алгоритме, который учился проходить через лабиринт. В результате он одолел на 46 % больше пространства, а с препятствиями сталкивался на 29 % меньше."",""Технологические компании вовсю готовятся к январской выставке CES 2020."",""Разработчики костюма для виртуальной реальности Teslasuit собираются показать на выставке новый продукт — беспроводную перчатку с обратной связью для VR. Она отслеживает движение кистей и пальцев, симулирует прикосновения и текстуру объектов, воссоздаёт давление и вибрацию."",""Её можно использовать с костюмом Teslasuit или отдельно. В продажу Teslasuit Gglove поступит в начале года, однако цену разработчики не называют. Надо думать, гаджет недешёвый."",""***"",""LG создала шкаф для выращивания зелени и овощей дома, в помещении. Такая маленькая домашняя теплица. Шкаф поддерживает нужный уровень освещения, температуры, сам поливает растения. Вместе с теплицей LG планирует поставлять готовый набор семян и приложения для отслеживания роста овощей. Оно же поможет пользователям правильно ухаживать за домашним огородом."",""Только вчера читала статью про еду будущего в «Мире фантастики»: там фигурировали и такие вот теплицы. Будущее ближе, чем мы ожидаем."","""",""""]",Обзор IT-новостей 30 декабря
5efd8092f8d8ac174e495692,2019-12-29T12:09:00.000Z,digest@e.geekbrains.ru,GeekBrains,"[""Привет!"",""8-800-700-68-41"",""Вы получили это письмо, так как являетесь пользователем портала GeekBrains. Рассылка производится в соответствии с пользовательским соглашением. Если вы не хотите получать рассылку, вы можете отписаться или настроить параметры."",""Если письмо отображается некорректно или вы хотите им поделиться, жмите сюда."",""Общество с ограниченной ответственностью «ГикБреинс». ОГРН: 1167746654569. Юридический адрес: 121205, г. Москва, территория инновационного центра «Сколково», Большой бульвар, д. 42, стр. 1, этаж 3, пом. 1199, место 5. Телефон 8-800-700-68-41."",""8-800-700-68-41""]",Последний шанс
5efd8096f8d8ac174e495695,2019-12-29T08:45:00.000Z,info@e.mail.ru,Почта Mail.ru,"[""Здравствуйте!"",""Подводим итоги года"",""Ура, скоро Новый год!\nКажется, только вчера мы отправляли вам письмо с итогами прошлого года, и вот уже пишем новое. Надеемся, 2019 прошел отлично, и как всегда делимся вашей статистикой."",""Вот сколько писем вы получили в этом году:"",""159"",""Что мы сделали для вас в 2019"",""Новая Почта"",""Мы обновили дизайн, добавили функции и сделали новые приложения. Почта стала современнее, умнее и еще безопаснее, и всё так же помогает справляться с повседневными делами.\nПодробнее"",""Центр оплат"",""Прошлое — очереди, квитанции, кассы, банкоматы. Настоящее — ЖКХ, налоги, интернет и другие услуги можно оплатить в Почте. Попробуйте!\nПодробнее"",""Темная тема"",""Если засиделись допоздна, поможет темная тема. Она не слепит в темноте, бережет батарею и просто красиво выглядит. Попробуйте в браузере и приложении.\nПодробнее"",""Для защиты аккаунта"",""Сделали проверку безопасности и сайт о защите аккаунта. Вооружайтесь — и с почтой ничего не случится.\nПодробнее"",""А еще в Почте появился поиск по документам, группировка и трекинг заказов и другие важные функции, которые помогают вам каждый день.\nЧитайте о них в нашем блоге."",""Спасибо, что входите в новое десятилетие с нами.\nС наступающим и хорошего года в Mail.ru!"","""",""Следите за нашими новостями в блоге Почты и социальных сетях:"",""и социальных"",""С любовью, команда Почты Mail.ru 💙"","""",""Вы получили это письмо, потому что являетесь пользователем Сервиса Почта Mail.ru на основании Пользовательского соглашения."",""Почта Mail.ru"","""",""на основании"",""Copyright 2019 Mail.ru Group, Москва. Все права защищены."",""""]",У вас 159 писем за год
5efd809bf8d8ac174e495698,2019-12-28T11:42:00.000Z,digest@e.geekbrains.ru,GeekBrains,"[""Наши победители"",""Рекомендуем лично вам"",""P. S. Как вам письмо?"",""P. S. Как вам письмо?"",""Огонь!"",""Огонь!"",""Не огонь..."",""Не огонь..."",""8-800-700-68-41"",""Вы получили это письмо, так как являетесь пользователем портала GeekBrains. Рассылка производится в соответствии с пользовательским соглашением. Если вы не хотите получать рассылку, вы можете отписаться или настроить параметры."",""Если письмо отображается некорректно или вы хотите им поделиться, жмите сюда."",""Общество с ограниченной ответственностью «ГикБреинс». ОГРН: 1167746654569. Юридический адрес: 121205, г. Москва, территория инновационного центра «Сколково», Большой бульвар, д. 42, стр. 1, этаж 3, пом. 1199, место 5. Телефон 8-800-700-68-41."",""8-800-700-68-41""]",Последний iPhone ждет вас
5efd809ff8d8ac174e49569b,2019-12-27T11:38:00.000Z,digest@e.geekbrains.ru,GeekBrains,"[""Привет!"",""Рекомендуем лично вам"",""8-800-700-68-41"",""Вы получили это письмо, так как являетесь пользователем портала GeekBrains. Рассылка производится в соответствии с пользовательским соглашением. Если вы не хотите получать рассылку, вы можете отписаться или настроить параметры."",""Если письмо отображается некорректно или вы хотите им поделиться, жмите сюда."",""Общество с ограниченной ответственностью «ГикБреинс». ОГРН: 1167746654569. Юридический адрес: 121205, г. Москва, территория инновационного центра «Сколково», Большой бульвар, д. 42, стр. 1, этаж 3, пом. 1199, место 5. Телефон 8-800-700-68-41."",""8-800-700-68-41""]",Самый последний шанс
5efd80a3f8d8ac174e49569e,2019-12-27T10:06:00.000Z,news@tproger.ru,Tproger Live,"[""Чем ближе к Новому году, тем тяжелее раскапывать что-нибудь интересное, но мы стараемся."",""«Лаборатория Касперского» вместе с российской компанией «Мотив», развивающей государственную научно-техническую инициативу «Нейронет», договорились вместе создать первый в России нейроморфный процессор. Он будет называться «Алтай». Процессор поможет ускорить работу моделей машинного обучения."",""Представитель «Нейронет» заявил, что прототип чипа уже протестировали, и он показал «точность на уровне лучших мировых результатов в задачах, связанных с обработкой изображений». Будем надеяться."",""***"",""Журналисты The Wall Street Journal подсчитали, что за двадцать лет Huawei получила от китайских властей около 75 млрд долларов. По словам издания, это позволило корпорации выдержать конкуренцию и стать одним из мировых лидеров в сфере телекоммуникаций."",""Если разбить общую сумму на категории, получится примерно так. Около 16 млрд долларов приходится на кредиты с пониженной ставкой и других программ поддержки от государственных банков. 25 млрд корпорация сэкономила на льготных налогах — по словам Huawei, их предоставляют всем технологическим компаниям. Ещё 1,6 млрд долларов пришли вместе с грантами и около 2 млрд с льготами на покупку земельных участков."",""***"",""А вот это просто новогодняя игрушка. Яндекс.Дзен запустил сервис предсказаний на основе текста из статей с платформы. От игрока ничего не требуется, можно просто листать одно предсказание за другим или даже попытаться найти в них тайный смысл. Самыми дурацкими и смешными можно делиться в соцсетях."",""Например, я в 2020 году бесплатно помогу другу жарить драники, незаконно переночую в заброшенном доме и найду работу в столовой, где кормят пожилых людей. Звучит неплохо, да?"",""***"",""На GitHub выложили код визуализации того, как нейросеть в реальном времени распознаёт рукописные цифры."",""В качестве дополнения материал «Как в прописи» от N+1: для чего используется распознавание рукописного текста и как оно работает."",""Сегодня стартует пятимесячный онлайн-курс обучения программированию на Java. Сейчас на него действует скидка 30 %: если вы хотели научиться профессиональной разработке на Java, но ждали знака свыше, то это именно он. Первое занятие в 20:00, поторопитесь. Записываться здесь."","""",""""]",Обзор IT-новостей 27 декабря
